year,month,day,source_location,DETECTED CRIME,negative,neutral,positive,total,neg_ratio
2021,10,7,Glasgow City,15,2,3,1,6,0.33333333330000003
2021,10,8,Glasgow City,16,2,3,1,6,0.33333333330000003
2021,10,9,Glasgow City,17,2,3,1,6,0.33333333330000003
2021,10,10,Glasgow City,17,2,3,1,6,0.33333333330000003
2021,10,11,Glasgow City,16,2,3,1,6,0.33333333330000003
2021,10,12,Glasgow City,14,2,3,1,6,0.33333333330000003
2021,10,13,Glasgow City,15,2,3,1,6,0.33333333330000003
2021,10,14,Glasgow City,15,2,3,1,6,0.33333333330000003
2021,10,15,Glasgow City,15,2,3,1,6,0.33333333330000003
2021,10,16,Glasgow City,15,2,3,1,6,0.33333333330000003
2021,10,17,Glasgow City,15,2,3,1,6,0.33333333330000003
2021,10,18,Glasgow City,17,2,3,1,6,0.33333333330000003
2021,10,19,Glasgow City,17,2,3,1,6,0.33333333330000003
2021,10,20,Glasgow City,15,2,3,1,6,0.33333333330000003
2021,10,21,Glasgow City,16,2,3,1,6,0.33333333330000003
2021,10,22,Glasgow City,15,2,3,1,6,0.33333333330000003
2021,10,23,Glasgow City,14,2,3,1,6,0.33333333330000003
2021,10,24,Glasgow City,16,2,3,1,6,0.33333333330000003
2021,10,25,Glasgow City,15,2,3,1,6,0.33333333330000003
2021,10,26,Glasgow City,17,2,3,1,6,0.33333333330000003
2021,10,27,Glasgow City,14,2,3,1,6,0.33333333330000003
2021,10,28,Glasgow City,17,2,3,1,6,0.33333333330000003
2021,10,29,Glasgow City,14,2,3,1,6,0.33333333330000003
2021,10,30,Glasgow City,16,2,3,1,6,0.33333333330000003
2021,10,31,Glasgow City,15,2,3,1,6,0.33333333330000003
2021,10,1,Highland,3,0,0,0,0,0.0
2021,10,2,Highland,5,0,0,0,0,0.0
2021,10,3,Highland,5,0,0,0,0,0.0
2021,10,4,Highland,5,0,0,0,0,0.0
2021,10,5,Highland,4,0,0,0,0,0.0
2021,10,6,Highland,6,0,0,0,0,0.0
2021,10,7,Highland,3,0,0,0,0,0.0
2021,10,8,Highland,4,0,0,0,0,0.0
2021,10,9,Highland,3,0,0,0,0,0.0
2021,10,10,Highland,3,0,0,0,0,0.0
2021,10,11,Highland,4,0,0,0,0,0.0
2021,10,12,Highland,4,0,0,0,0,0.0
2021,10,13,Highland,5,0,0,0,0,0.0
2021,10,14,Highland,3,0,0,0,0,0.0
2021,10,15,Highland,3,0,0,0,0,0.0
2021,10,16,Highland,2,0,0,0,0,0.0
2021,10,17,Highland,3,0,0,0,0,0.0
2021,10,18,Highland,6,0,0,0,0,0.0
2021,10,19,Highland,6,0,0,0,0,0.0
2021,10,20,Highland,2,0,0,0,0,0.0
2021,10,21,Highland,3,0,0,0,0,0.0
2021,10,22,Highland,5,0,0,0,0,0.0
2021,10,23,Highland,3,0,0,0,0,0.0
2021,10,24,Highland,3,0,0,0,0,0.0
2021,10,25,Highland,5,0,0,0,0,0.0
2021,10,26,Highland,3,0,0,0,0,0.0
2021,10,27,Highland,3,0,0,0,0,0.0
2021,10,28,Highland,4,0,0,0,0,0.0
2021,10,29,Highland,4,0,0,0,0,0.0
2021,10,30,Highland,5,0,0,0,0,0.0
2021,10,31,Highland,3,0,0,0,0,0.0
2021,10,1,Inverclyde,0,0,0,0,0,0.0
2021,10,2,Inverclyde,1,0,0,0,0,0.0
2021,10,3,Inverclyde,2,0,0,0,0,0.0
2021,10,4,Inverclyde,0,0,0,0,0,0.0
2021,10,5,Inverclyde,0,0,0,0,0,0.0
2021,10,6,Inverclyde,2,0,0,0,0,0.0
2021,10,7,Inverclyde,2,0,0,0,0,0.0
2021,10,8,Inverclyde,1,0,0,0,0,0.0
2021,10,9,Inverclyde,0,0,0,0,0,0.0
2021,10,10,Inverclyde,1,0,0,0,0,0.0
2021,10,11,Inverclyde,0,0,0,0,0,0.0
2021,10,12,Inverclyde,3,0,0,0,0,0.0
2021,10,13,Inverclyde,0,0,0,0,0,0.0
2021,10,14,Inverclyde,2,0,0,0,0,0.0
2021,10,15,Inverclyde,2,0,0,0,0,0.0
2021,10,16,Inverclyde,1,0,0,0,0,0.0
2021,10,17,Inverclyde,1,0,0,0,0,0.0
2021,10,18,Inverclyde,3,0,0,0,0,0.0
2021,10,19,Inverclyde,0,0,0,0,0,0.0
2021,10,20,Inverclyde,1,0,0,0,0,0.0
2021,10,21,Inverclyde,3,0,0,0,0,0.0
2021,10,22,Inverclyde,4,0,0,0,0,0.0
2021,10,23,Inverclyde,2,0,0,0,0,0.0
2021,10,24,Inverclyde,0,0,0,0,0,0.0
2021,10,25,Inverclyde,1,0,0,0,0,0.0
2021,10,26,Inverclyde,2,0,0,0,0,0.0
2021,10,27,Inverclyde,2,0,0,0,0,0.0
2021,10,28,Inverclyde,1,0,0,0,0,0.0
2021,10,29,Inverclyde,1,0,0,0,0,0.0
2021,10,30,Inverclyde,1,0,0,0,0,0.0
2021,10,31,Inverclyde,3,0,0,0,0,0.0
2021,10,1,Midlothian,3,0,0,0,0,0.0
2021,10,2,Midlothian,3,0,0,0,0,0.0
2021,10,3,Midlothian,1,0,0,0,0,0.0
2021,10,4,Midlothian,3,0,0,0,0,0.0
2021,10,5,Midlothian,1,0,0,0,0,0.0
2021,10,6,Midlothian,2,0,0,0,0,0.0
2021,10,7,Midlothian,2,0,0,0,0,0.0
2021,10,8,Midlothian,1,0,0,0,0,0.0
2021,10,9,Midlothian,1,0,0,0,0,0.0
2021,10,10,Midlothian,2,0,0,0,0,0.0
2021,10,11,Midlothian,3,0,0,0,0,0.0
2021,10,12,Midlothian,0,0,0,0,0,0.0
2021,10,13,Midlothian,2,0,0,0,0,0.0
2021,10,14,Midlothian,0,0,0,0,0,0.0
2021,10,15,Midlothian,4,0,0,0,0,0.0
2021,10,16,Midlothian,1,0,0,0,0,0.0
2021,10,17,Midlothian,2,0,0,0,0,0.0
2021,10,18,Midlothian,4,0,0,0,0,0.0
2021,10,19,Midlothian,4,0,0,0,0,0.0
2021,10,20,Midlothian,2,0,0,0,0,0.0
2021,10,21,Midlothian,2,0,0,0,0,0.0
2021,10,22,Midlothian,0,0,0,0,0,0.0
2021,10,23,Midlothian,5,0,0,0,0,0.0
2021,10,24,Midlothian,1,0,0,0,0,0.0
2021,10,25,Midlothian,2,0,0,0,0,0.0
2021,10,26,Midlothian,1,0,0,0,0,0.0
2021,10,27,Midlothian,2,0,0,0,0,0.0
2021,10,28,Midlothian,1,0,0,0,0,0.0
2021,10,29,Midlothian,1,0,0,0,0,0.0
2021,10,30,Midlothian,1,0,0,0,0,0.0
2021,10,31,Midlothian,0,0,0,0,0,0.0
2021,10,1,Moray,2,0,0,0,0,0.0
2021,10,2,Moray,0,0,0,0,0,0.0
2021,10,3,Moray,0,0,0,0,0,0.0
2021,10,4,Moray,3,0,0,0,0,0.0
2021,10,5,Moray,0,0,0,0,0,0.0
2021,10,6,Moray,2,0,0,0,0,0.0
2021,10,7,Moray,1,0,0,0,0,0.0
2021,10,8,Moray,2,0,0,0,0,0.0
2021,10,9,Moray,0,0,0,0,0,0.0
2021,10,10,Moray,2,0,0,0,0,0.0
2021,10,11,Moray,0,0,0,0,0,0.0
2021,10,12,Moray,2,0,0,0,0,0.0
2021,10,13,Moray,0,0,0,0,0,0.0
2021,10,14,Moray,2,0,0,0,0,0.0
2021,10,15,Moray,0,0,0,0,0,0.0
2021,10,16,Moray,1,0,0,0,0,0.0
2021,10,17,Moray,1,0,0,0,0,0.0
2021,10,18,Moray,2,0,0,0,0,0.0
2021,10,19,Moray,2,0,0,0,0,0.0
2021,10,20,Moray,0,0,0,0,0,0.0
2021,10,21,Moray,2,0,0,0,0,0.0
2021,10,22,Moray,0,0,0,0,0,0.0
2021,10,23,Moray,1,0,0,0,0,0.0
2021,10,24,Moray,0,0,0,0,0,0.0
2021,10,25,Moray,2,0,0,0,0,0.0
2021,10,26,Moray,2,0,0,0,0,0.0
2021,10,27,Moray,1,0,0,0,0,0.0
2021,10,28,Moray,1,0,0,0,0,0.0
2021,10,29,Moray,1,0,0,0,0,0.0
2021,10,30,Moray,1,0,0,0,0,0.0
2021,10,31,Moray,2,0,0,0,0,0.0
2021,10,1,North Ayrshire,4,0,0,0,0,0.0
2021,10,2,North Ayrshire,4,0,0,0,0,0.0
2021,10,3,North Ayrshire,4,0,0,0,0,0.0
2021,10,4,North Ayrshire,3,0,0,0,0,0.0
2021,10,5,North Ayrshire,2,0,0,0,0,0.0
2021,10,6,North Ayrshire,4,0,0,0,0,0.0
2021,10,7,North Ayrshire,2,0,0,0,0,0.0
2021,10,8,North Ayrshire,3,0,0,0,0,0.0
2021,10,9,North Ayrshire,2,0,0,0,0,0.0
2021,10,10,North Ayrshire,5,0,0,0,0,0.0
2021,10,11,North Ayrshire,2,0,0,0,0,0.0
2021,10,12,North Ayrshire,5,0,0,0,0,0.0
2021,10,13,North Ayrshire,4,0,0,0,0,0.0
2021,10,14,North Ayrshire,4,0,0,0,0,0.0
2021,10,15,North Ayrshire,3,0,0,0,0,0.0
2021,10,16,North Ayrshire,2,0,0,0,0,0.0
2021,10,17,North Ayrshire,2,0,0,0,0,0.0
2021,10,18,North Ayrshire,3,0,0,0,0,0.0
2021,10,19,North Ayrshire,2,0,0,0,0,0.0
2021,10,20,North Ayrshire,4,0,0,0,0,0.0
2021,10,21,North Ayrshire,4,0,0,0,0,0.0
2021,10,22,North Ayrshire,3,0,0,0,0,0.0
2021,10,23,North Ayrshire,3,0,0,0,0,0.0
2021,10,24,North Ayrshire,2,0,0,0,0,0.0
2021,10,25,North Ayrshire,2,0,0,0,0,0.0
2021,10,26,North Ayrshire,4,0,0,0,0,0.0
2021,10,27,North Ayrshire,2,0,0,0,0,0.0
2021,10,28,North Ayrshire,4,0,0,0,0,0.0
2021,10,29,North Ayrshire,7,0,0,0,0,0.0
2021,10,30,North Ayrshire,3,0,0,0,0,0.0
2021,10,31,North Ayrshire,3,0,0,0,0,0.0
2021,10,1,North Lanarkshire,7,0,0,0,0,0.0
2021,10,2,North Lanarkshire,7,0,0,0,0,0.0
2021,10,3,North Lanarkshire,7,0,0,0,0,0.0
2021,10,4,North Lanarkshire,9,0,0,0,0,0.0
2021,10,5,North Lanarkshire,8,0,0,0,0,0.0
2021,10,6,North Lanarkshire,9,0,0,0,0,0.0
2021,10,7,North Lanarkshire,10,0,0,0,0,0.0
2021,10,8,North Lanarkshire,8,0,0,0,0,0.0
2021,10,9,North Lanarkshire,9,0,0,0,0,0.0
2021,10,10,North Lanarkshire,8,0,0,0,0,0.0
2021,10,11,North Lanarkshire,7,0,0,0,0,0.0
2021,10,12,North Lanarkshire,10,0,0,0,0,0.0
2021,10,13,North Lanarkshire,8,0,0,0,0,0.0
2021,10,14,North Lanarkshire,8,0,0,0,0,0.0
2021,10,15,North Lanarkshire,7,0,0,0,0,0.0
2021,10,16,North Lanarkshire,9,0,0,0,0,0.0
2021,10,17,North Lanarkshire,9,0,0,0,0,0.0
2021,10,18,North Lanarkshire,9,0,0,0,0,0.0
2021,10,19,North Lanarkshire,9,0,0,0,0,0.0
2021,10,20,North Lanarkshire,8,0,0,0,0,0.0
2021,10,21,North Lanarkshire,7,0,0,0,0,0.0
2021,10,22,North Lanarkshire,9,0,0,0,0,0.0
2021,10,23,North Lanarkshire,8,0,0,0,0,0.0
2021,10,24,North Lanarkshire,9,0,0,0,0,0.0
2021,10,25,North Lanarkshire,9,0,0,0,0,0.0
2021,10,26,North Lanarkshire,10,0,0,0,0,0.0
2021,10,27,North Lanarkshire,10,0,0,0,0,0.0
2021,10,28,North Lanarkshire,10,0,0,0,0,0.0
2021,10,29,North Lanarkshire,9,0,0,0,0,0.0
2021,10,30,North Lanarkshire,8,0,0,0,0,0.0
2021,10,31,North Lanarkshire,7,0,0,0,0,0.0
2021,10,1,Perth and Kinross,3,0,0,0,0,0.0
2021,10,2,Perth and Kinross,0,0,0,0,0,0.0
2021,10,3,Perth and Kinross,2,0,0,0,0,0.0
2021,10,4,Perth and Kinross,0,0,0,0,0,0.0
2021,10,5,Perth and Kinross,1,0,0,0,0,0.0
2021,10,6,Perth and Kinross,1,0,0,0,0,0.0
2021,10,7,Perth and Kinross,3,0,0,0,0,0.0
2021,10,8,Perth and Kinross,4,0,0,0,0,0.0
2021,10,9,Perth and Kinross,1,0,0,0,0,0.0
2021,10,10,Perth and Kinross,2,0,0,0,0,0.0
2021,10,11,Perth and Kinross,0,0,0,0,0,0.0
2021,10,12,Perth and Kinross,2,0,0,0,0,0.0
2021,10,13,Perth and Kinross,1,0,0,0,0,0.0
2021,10,14,Perth and Kinross,1,0,0,0,0,0.0
2021,10,15,Perth and Kinross,2,0,0,0,0,0.0
2021,10,16,Perth and Kinross,1,0,0,0,0,0.0
2021,10,17,Perth and Kinross,1,0,0,0,0,0.0
2021,10,18,Perth and Kinross,1,0,0,0,0,0.0
2021,10,19,Perth and Kinross,4,0,0,0,0,0.0
2021,10,20,Perth and Kinross,2,0,0,0,0,0.0
2021,10,21,Perth and Kinross,0,0,0,0,0,0.0
2021,10,22,Perth and Kinross,0,0,0,0,0,0.0
2021,10,23,Perth and Kinross,2,0,0,0,0,0.0
2021,10,24,Perth and Kinross,2,0,0,0,0,0.0
2021,10,25,Perth and Kinross,2,0,0,0,0,0.0
2021,10,26,Perth and Kinross,0,0,0,0,0,0.0
2021,10,27,Perth and Kinross,3,0,0,0,0,0.0
2021,10,28,Perth and Kinross,3,0,0,0,0,0.0
2021,10,29,Perth and Kinross,1,0,0,0,0,0.0
2021,10,30,Perth and Kinross,2,0,0,0,0,0.0
2021,10,31,Perth and Kinross,1,0,0,0,0,0.0
2021,10,1,Renfrewshire,4,0,1,0,1,0.0
2021,10,2,Renfrewshire,2,0,1,0,1,0.0
2021,10,3,Renfrewshire,2,0,1,0,1,0.0
2021,10,4,Renfrewshire,2,0,1,0,1,0.0
2021,10,5,Renfrewshire,3,0,1,0,1,0.0
2021,10,6,Renfrewshire,3,0,1,0,1,0.0
2021,10,7,Renfrewshire,4,0,1,0,1,0.0
2021,10,8,Renfrewshire,3,0,1,0,1,0.0
2021,10,9,Renfrewshire,2,0,1,0,1,0.0
2021,10,10,Renfrewshire,4,0,1,0,1,0.0
2021,10,11,Renfrewshire,2,0,1,0,1,0.0
2021,10,12,Renfrewshire,4,0,1,0,1,0.0
2021,10,13,Renfrewshire,4,0,1,0,1,0.0
2021,10,14,Renfrewshire,3,0,1,0,1,0.0
2021,10,15,Renfrewshire,3,0,1,0,1,0.0
2021,10,16,Renfrewshire,2,0,1,0,1,0.0
2021,10,17,Renfrewshire,2,0,1,0,1,0.0
2021,10,18,Renfrewshire,3,0,1,0,1,0.0
2021,10,19,Renfrewshire,3,0,1,0,1,0.0
2021,10,20,Renfrewshire,3,0,1,0,1,0.0
2021,10,21,Renfrewshire,2,0,1,0,1,0.0
2021,10,22,Renfrewshire,3,0,1,0,1,0.0
2021,10,23,Renfrewshire,3,0,1,0,1,0.0
2021,10,24,Renfrewshire,2,0,1,0,1,0.0
2021,10,25,Renfrewshire,4,0,1,0,1,0.0
2021,10,26,Renfrewshire,3,0,1,0,1,0.0
2021,10,27,Renfrewshire,4,0,1,0,1,0.0
2021,10,28,Renfrewshire,5,0,1,0,1,0.0
2021,10,29,Renfrewshire,3,0,1,0,1,0.0
2021,10,30,Renfrewshire,5,0,1,0,1,0.0
2021,10,31,Renfrewshire,3,0,1,0,1,0.0
2021,10,1,Scottish Borders,2,0,0,0,0,0.0
2021,10,2,Scottish Borders,2,0,0,0,0,0.0
2021,10,3,Scottish Borders,2,0,0,0,0,0.0
2021,10,4,Scottish Borders,2,0,0,0,0,0.0
2021,10,5,Scottish Borders,1,0,0,0,0,0.0
2021,10,6,Scottish Borders,2,0,0,0,0,0.0
2021,10,7,Scottish Borders,0,0,0,0,0,0.0
2021,10,8,Scottish Borders,3,0,0,0,0,0.0
2021,10,9,Scottish Borders,0,0,0,0,0,0.0
2021,10,10,Scottish Borders,2,0,0,0,0,0.0
2021,10,11,Scottish Borders,0,0,0,0,0,0.0
2021,10,12,Scottish Borders,0,0,0,0,0,0.0
2021,10,13,Scottish Borders,1,0,0,0,0,0.0
2021,10,14,Scottish Borders,4,0,0,0,0,0.0
2021,10,15,Scottish Borders,1,0,0,0,0,0.0
2021,10,16,Scottish Borders,2,0,0,0,0,0.0
2021,10,17,Scottish Borders,3,0,0,0,0,0.0
2021,10,18,Scottish Borders,1,0,0,0,0,0.0
2021,10,19,Scottish Borders,3,0,0,0,0,0.0
2021,10,20,Scottish Borders,3,0,0,0,0,0.0
2021,10,21,Scottish Borders,1,0,0,0,0,0.0
2021,10,22,Scottish Borders,2,0,0,0,0,0.0
2021,10,23,Scottish Borders,3,0,0,0,0,0.0
2021,10,24,Scottish Borders,2,0,0,0,0,0.0
2021,10,25,Scottish Borders,3,0,0,0,0,0.0
2021,10,26,Scottish Borders,4,0,0,0,0,0.0
2021,10,27,Scottish Borders,0,0,0,0,0,0.0
2021,10,28,Scottish Borders,2,0,0,0,0,0.0
2021,10,29,Scottish Borders,3,0,0,0,0,0.0
2021,10,30,Scottish Borders,3,0,0,0,0,0.0
2021,10,31,Scottish Borders,0,0,0,0,0,0.0
2021,10,1,Shetland Islands,0,0,0,0,0,0.0
2021,10,2,Shetland Islands,1,0,0,0,0,0.0
2021,10,3,Shetland Islands,1,0,0,0,0,0.0
2021,10,4,Shetland Islands,0,0,0,0,0,0.0
2021,10,5,Shetland Islands,0,0,0,0,0,0.0
2021,10,6,Shetland Islands,0,0,0,0,0,0.0
2021,10,7,Shetland Islands,0,0,0,0,0,0.0
2021,10,8,Shetland Islands,0,0,0,0,0,0.0
2021,10,9,Shetland Islands,1,0,0,0,0,0.0
2021,10,10,Shetland Islands,0,0,0,0,0,0.0
2021,10,11,Shetland Islands,0,0,0,0,0,0.0
2021,10,12,Shetland Islands,1,0,0,0,0,0.0
2021,10,13,Shetland Islands,0,0,0,0,0,0.0
2021,10,14,Shetland Islands,0,0,0,0,0,0.0
2021,10,15,Shetland Islands,0,0,0,0,0,0.0
2021,10,16,Shetland Islands,1,0,0,0,0,0.0
2021,10,17,Shetland Islands,0,0,0,0,0,0.0
2021,10,18,Shetland Islands,2,0,0,0,0,0.0
2021,10,19,Shetland Islands,0,0,0,0,0,0.0
2021,10,20,Shetland Islands,0,0,0,0,0,0.0
2021,10,21,Shetland Islands,0,0,0,0,0,0.0
2021,10,22,Shetland Islands,0,0,0,0,0,0.0
2021,10,23,Shetland Islands,0,0,0,0,0,0.0
2021,10,24,Shetland Islands,0,0,0,0,0,0.0
2021,10,25,Shetland Islands,1,0,0,0,0,0.0
2021,10,26,Shetland Islands,1,0,0,0,0,0.0
2021,10,27,Shetland Islands,0,0,0,0,0,0.0
2021,10,28,Shetland Islands,2,0,0,0,0,0.0
2021,10,29,Shetland Islands,0,0,0,0,0,0.0
2021,10,30,Shetland Islands,0,0,0,0,0,0.0
2021,10,31,Shetland Islands,-7,0,0,0,0,0.0
2021,10,1,South Ayrshire,2,0,0,0,0,0.0
2021,10,2,South Ayrshire,3,0,0,0,0,0.0
2021,10,3,South Ayrshire,0,0,0,0,0,0.0
2021,10,4,South Ayrshire,3,0,0,0,0,0.0
2021,10,5,South Ayrshire,2,0,0,0,0,0.0
2021,10,6,South Ayrshire,3,0,0,0,0,0.0
2021,10,7,South Ayrshire,5,0,0,0,0,0.0
2021,10,8,South Ayrshire,0,0,0,0,0,0.0
2021,10,9,South Ayrshire,3,0,0,0,0,0.0
2021,10,10,South Ayrshire,1,0,0,0,0,0.0
2021,10,11,South Ayrshire,2,0,0,0,0,0.0
2021,10,12,South Ayrshire,3,0,0,0,0,0.0
2021,10,13,South Ayrshire,4,0,0,0,0,0.0
2021,10,14,South Ayrshire,4,0,0,0,0,0.0
2021,10,15,South Ayrshire,2,0,0,0,0,0.0
2021,10,16,South Ayrshire,3,0,0,0,0,0.0
2021,10,17,South Ayrshire,1,0,0,0,0,0.0
2021,10,18,South Ayrshire,0,0,0,0,0,0.0
2021,10,19,South Ayrshire,2,0,0,0,0,0.0
2021,10,20,South Ayrshire,3,0,0,0,0,0.0
2021,10,21,South Ayrshire,0,0,0,0,0,0.0
2021,10,22,South Ayrshire,2,0,0,0,0,0.0
2021,10,23,South Ayrshire,3,0,0,0,0,0.0
2021,10,24,South Ayrshire,1,0,0,0,0,0.0
2021,10,25,South Ayrshire,1,0,0,0,0,0.0
2021,10,26,South Ayrshire,0,0,0,0,0,0.0
2021,10,27,South Ayrshire,1,0,0,0,0,0.0
2021,10,28,South Ayrshire,2,0,0,0,0,0.0
2021,10,29,South Ayrshire,2,0,0,0,0,0.0
2021,10,30,South Ayrshire,2,0,0,0,0,0.0
2021,10,31,South Ayrshire,0,0,0,0,0,0.0
2021,10,1,South Lanarkshire,7,0,0,0,0,0.0
2021,10,2,South Lanarkshire,8,0,0,0,0,0.0
2021,10,3,South Lanarkshire,8,0,0,0,0,0.0
2021,10,4,South Lanarkshire,8,0,0,0,0,0.0
2021,10,5,South Lanarkshire,7,0,0,0,0,0.0
2021,10,6,South Lanarkshire,6,0,0,0,0,0.0
2021,10,7,South Lanarkshire,5,0,0,0,0,0.0
2021,10,8,South Lanarkshire,6,0,0,0,0,0.0
2021,10,9,South Lanarkshire,7,0,0,0,0,0.0
2021,10,10,South Lanarkshire,7,0,0,0,0,0.0
2021,10,11,South Lanarkshire,8,0,0,0,0,0.0
2021,10,12,South Lanarkshire,7,0,0,0,0,0.0
2021,10,13,South Lanarkshire,7,0,0,0,0,0.0
2021,10,14,South Lanarkshire,7,0,0,0,0,0.0
2021,10,15,South Lanarkshire,8,0,0,0,0,0.0
2021,10,16,South Lanarkshire,8,0,0,0,0,0.0
2021,10,17,South Lanarkshire,8,0,0,0,0,0.0
2021,10,18,South Lanarkshire,6,0,0,0,0,0.0
2021,10,19,South Lanarkshire,8,0,0,0,0,0.0
2021,10,20,South Lanarkshire,6,0,0,0,0,0.0
2021,10,21,South Lanarkshire,7,0,0,0,0,0.0
2021,10,22,South Lanarkshire,7,0,0,0,0,0.0
2021,10,23,South Lanarkshire,7,0,0,0,0,0.0
2021,10,24,South Lanarkshire,6,0,0,0,0,0.0
2021,10,25,South Lanarkshire,9,0,0,0,0,0.0
2021,10,26,South Lanarkshire,7,0,0,0,0,0.0
2021,10,27,South Lanarkshire,7,0,0,0,0,0.0
2021,10,28,South Lanarkshire,6,0,0,0,0,0.0
2021,10,29,South Lanarkshire,8,0,0,0,0,0.0
2021,10,30,South Lanarkshire,5,0,0,0,0,0.0
2021,10,31,South Lanarkshire,7,0,0,0,0,0.0
2021,10,1,Stirling,2,0,0,0,0,0.0
2021,10,2,Stirling,0,0,0,0,0,0.0
2021,10,3,Stirling,0,0,0,0,0,0.0
2021,10,4,Stirling,3,0,0,0,0,0.0
2021,10,5,Stirling,4,0,0,0,0,0.0
2021,10,6,Stirling,3,0,0,0,0,0.0
2021,10,7,Stirling,1,0,0,0,0,0.0
2021,10,8,Stirling,4,0,0,0,0,0.0
2021,10,9,Stirling,1,0,0,0,0,0.0
2021,10,10,Stirling,2,0,0,0,0,0.0
2021,10,11,Stirling,1,0,0,0,0,0.0
2021,10,12,Stirling,0,0,0,0,0,0.0
2021,10,13,Stirling,3,0,0,0,0,0.0
2021,10,14,Stirling,1,0,0,0,0,0.0
2021,10,15,Stirling,4,0,0,0,0,0.0
2021,10,16,Stirling,1,0,0,0,0,0.0
2021,10,17,Stirling,2,0,0,0,0,0.0
2021,10,18,Stirling,1,0,0,0,0,0.0
2021,10,19,Stirling,0,0,0,0,0,0.0
2021,10,20,Stirling,1,0,0,0,0,0.0
2021,10,21,Stirling,3,0,0,0,0,0.0
2021,10,22,Stirling,3,0,0,0,0,0.0
2021,10,23,Stirling,4,0,0,0,0,0.0
2021,10,24,Stirling,4,0,0,0,0,0.0
2021,10,25,Stirling,1,0,0,0,0,0.0
2021,10,26,Stirling,0,0,0,0,0,0.0
2021,10,27,Stirling,3,0,0,0,0,0.0
2021,10,28,Stirling,1,0,0,0,0,0.0
2021,10,29,Stirling,1,0,0,0,0,0.0
2021,10,30,Stirling,0,0,0,0,0,0.0
2021,10,31,Stirling,3,0,0,0,0,0.0
2021,10,1,West Dunbartonshire,4,2,1,0,3,0.6666666667000001
2021,10,2,West Dunbartonshire,2,2,1,0,3,0.6666666667000001
2021,10,3,West Dunbartonshire,1,2,1,0,3,0.6666666667000001
2021,10,4,West Dunbartonshire,2,2,1,0,3,0.6666666667000001
2021,10,5,West Dunbartonshire,3,2,1,0,3,0.6666666667000001
2021,10,6,West Dunbartonshire,4,2,1,0,3,0.6666666667000001
2021,10,7,West Dunbartonshire,3,2,1,0,3,0.6666666667000001
2021,10,8,West Dunbartonshire,3,2,1,0,3,0.6666666667000001
2021,10,9,West Dunbartonshire,4,2,1,0,3,0.6666666667000001
2021,10,10,West Dunbartonshire,4,2,1,0,3,0.6666666667000001
2021,10,11,West Dunbartonshire,2,2,1,0,3,0.6666666667000001
2021,10,12,West Dunbartonshire,5,2,1,0,3,0.6666666667000001
2021,10,13,West Dunbartonshire,2,2,1,0,3,0.6666666667000001
2021,10,14,West Dunbartonshire,1,2,1,0,3,0.6666666667000001
2021,10,15,West Dunbartonshire,2,2,1,0,3,0.6666666667000001
2021,10,16,West Dunbartonshire,3,2,1,0,3,0.6666666667000001
2021,10,17,West Dunbartonshire,2,2,1,0,3,0.6666666667000001
2021,10,18,West Dunbartonshire,4,2,1,0,3,0.6666666667000001
2021,10,19,West Dunbartonshire,2,2,1,0,3,0.6666666667000001
2021,10,20,West Dunbartonshire,5,2,1,0,3,0.6666666667000001
2021,10,21,West Dunbartonshire,4,2,1,0,3,0.6666666667000001
2021,10,22,West Dunbartonshire,3,2,1,0,3,0.6666666667000001
2021,10,23,West Dunbartonshire,2,2,1,0,3,0.6666666667000001
2021,10,24,West Dunbartonshire,1,2,1,0,3,0.6666666667000001
2021,10,25,West Dunbartonshire,2,2,1,0,3,0.6666666667000001
2021,10,26,West Dunbartonshire,1,2,1,0,3,0.6666666667000001
2021,10,27,West Dunbartonshire,1,2,1,0,3,0.6666666667000001
2021,10,28,West Dunbartonshire,3,2,1,0,3,0.6666666667000001
2021,10,29,West Dunbartonshire,2,2,1,0,3,0.6666666667000001
2021,10,30,West Dunbartonshire,2,2,1,0,3,0.6666666667000001
2021,10,31,West Dunbartonshire,3,2,1,0,3,0.6666666667000001
2021,10,1,West Lothian,2,0,0,0,0,0.0
2021,10,2,West Lothian,3,0,0,0,0,0.0
2021,10,3,West Lothian,2,0,0,0,0,0.0
2021,10,4,West Lothian,2,0,0,0,0,0.0
2021,10,5,West Lothian,4,0,0,0,0,0.0
2021,10,6,West Lothian,4,0,0,0,0,0.0
2021,10,7,West Lothian,4,0,0,0,0,0.0
2021,10,8,West Lothian,1,0,0,0,0,0.0
2021,10,9,West Lothian,2,0,0,0,0,0.0
2021,10,10,West Lothian,2,0,0,0,0,0.0
2021,10,11,West Lothian,3,0,0,0,0,0.0
2021,10,12,West Lothian,2,0,0,0,0,0.0
2021,10,13,West Lothian,5,0,0,0,0,0.0
2021,10,14,West Lothian,4,0,0,0,0,0.0
2021,10,15,West Lothian,2,0,0,0,0,0.0
2021,10,16,West Lothian,3,0,0,0,0,0.0
2021,10,17,West Lothian,1,0,0,0,0,0.0
2021,10,18,West Lothian,4,0,0,0,0,0.0
2021,10,19,West Lothian,2,0,0,0,0,0.0
2021,10,20,West Lothian,4,0,0,0,0,0.0
2021,10,21,West Lothian,5,0,0,0,0,0.0
2021,10,22,West Lothian,2,0,0,0,0,0.0
2021,10,23,West Lothian,4,0,0,0,0,0.0
2021,10,24,West Lothian,2,0,0,0,0,0.0
